5k2/3rqnb1/2bp4/pN3R2/NpP5/1P3P2/P3Q3/1K1B4 b - - 4 49
5k2/3r1nb1/2bp4/pN3R2/NpP4q/1P3P2/P3Q3/1K1B4 w - - 5 50
5k2/3r1nb1/2bpQ3/pN3R2/NpP4q/1P3P2/P7/1K1B4 b - - 6 50
5k2/3r1nb1/2bpQ3/pN3R2/NpP5/1P3P2/P6q/1K1B4 w - - 7 51
5k2/3r1nb1/2bNQ3/p4R2/NpP5/1P3P2/P6q/1K1B4 b - - 0 51
5k2/3r1nb1/2bqQ3/p4R2/NpP5/1P3P2/P7/1K1B4 w - - 0 52
5k2/3r1Rb1/2bqQ3/p7/NpP5/1P3P2/P7/1K1B4 b - - 0 52
6k1/3r1Rb1/2bqQ3/p7/NpP5/1P3P2/P7/1K1B4 w - - 1 53
4Q1k1/3r1Rb1/2bq4/p7/NpP5/1P3P2/P7/1K1B4 b - - 2 53
4Qbk1/3r1R2/2bq4/p7/NpP5/1P3P2/P7/1K1B4 w - - 3 54
4QRk1/3r4/2bq4/p7/NpP5/1P3P2/P7/1K1B4 b - - 0 54
4Qqk1/3r4/2b5/p7/NpP5/1P3P2/P7/1K1B4 w - - 0 55
5qk1/3r4/2b3Q1/p7/NpP5/1P3P2/P7/1K1B4 b - - 1 55
6k1/3r2q1/2b3Q1/p7/NpP5/1P3P2/P7/1K1B4 w - - 2 56
4Q1k1/3r2q1/2b5/p7/NpP5/1P3P2/P7/1K1B4 b - - 3 56
4Qqk1/3r4/2b5/p7/NpP5/1P3P2/P7/1K1B4 w - - 4 57
5qk1/3r4/2b3Q1/p7/NpP5/1P3P2/P7/1K1B4 b - - 5 57
6k1/3r2q1/2b3Q1/p7/NpP5/1P3P2/P7/1K1B4 w - - 6 58
4Q1k1/3r2q1/2b5/p7/NpP5/1P3P2/P7/1K1B4 b - - 7 58
r1b1k2r/2qpbppp/p3pn2/4n3/1p1NP1P1/2N1BP2/PPPQ3P/1K1R1B1R w kq - 0 12
r1b1k2r/2qpbppp/p3pn2/4n3/Np1NP1P1/4BP2/PPPQ3P/1K1R1B1R b kq - 1 12
r1b1k2r/2qpbpp1/p3pn1p/4n3/Np1NP1P1/4BP2/PPPQ3P/1K1R1B1R w kq - 0 13
r1b1k2r/2qpbpp1/p3pn1p/4n3/NpPNP1P1/4BP2/PP1Q3P/1K1R1B1R b kq c3 0 13
r1b1k2r/2q1bpp1/p2ppn1p/4n3/NpPNP1P1/4BP2/PP1Q3P/1K1R1B1R w kq - 0 14
r1b1k2r/2q1bpp1/p2ppn1p/4n3/NQPNP1P1/4BP2/PP5P/1K1R1B1R b kq - 0 14
r3k2r/2qbbpp1/p2ppn1p/4n3/NQPNP1P1/4BP2/PP5P/1K1R1B1R w kq - 1 15
r3k2r/2qbbpp1/pQ1ppn1p/4n3/N1PNP1P1/4BP2/PP5P/1K1R1B1R b kq - 2 15
r1q1k2r/3bbpp1/pQ1ppn1p/4n3/N1PNP1P1/4BP2/PP5P/1K1R1B1R w kq - 3 16
r1q1k2r/3bbpp1/p2ppn1p/4n3/N1PNP1P1/1Q2BP2/PP5P/1K1R1B1R b kq - 4 16
1rq1k2r/3bbpp1/p2ppn1p/4n3/N1PNP1P1/1Q2BP2/PP5P/1K1R1B1R w k - 5 17
1rq1k2r/3bbpp1/p2ppn1p/4n3/N1PNP1P1/4BP2/PPQ4P/1K1R1B1R b k - 6 17
1rq2rk1/3bbpp1/p2ppn1p/4n3/N1PNP1P1/4BP2/PPQ4P/1K1R1B1R w - - 7 18
1rq2rk1/3bbpp1/p2ppn1p/4n3/N1PNP1PP/4BP2/PPQ5/1K1R1B1R b - - 0 18
1r3rk1/1q1bbpp1/p2ppn1p/4n3/N1PNP1PP/4BP2/PPQ5/1K1R1B1R w - - 1 19
1r3rk1/1q1bbpp1/p2ppn1p/4n3/2PNP1PP/2N1BP2/PPQ5/1K1R1B1R b - - 2 19
1rr3k1/1q1bbpp1/p2ppn1p/4n3/2PNP1PP/2N1BP2/PPQ5/1K1R1B1R w - - 3 20
1rr3k1/1q1bbpp1/p2ppn1p/4n3/2PNP1PP/2N1BP2/PPQ5/K2R1B1R b - - 4 20
1rr3k1/1q1bbpp1/p2ppn1p/8/2nNP1PP/2N1BP2/PPQ5/K2R1B1R w - - 0 21
1rr3k1/1q1bbpp1/p2ppn1p/8/2BNP1PP/2N1BP2/PPQ5/K2R3R b - - 0 21
1r4k1/1q1bbpp1/p2ppn1p/8/2rNP1PP/2N1BP2/PPQ5/K2R3R w - - 0 22
1r4k1/1q1bbpp1/p2ppn1p/6P1/2rNP2P/2N1BP2/PPQ5/K2R3R b - - 0 22
1r4k1/1q1bbpp1/p2pp2p/6Pn/2rNP2P/2N1BP2/PPQ5/K2R3R w - - 1 23
1r4k1/1q1bbpp1/p2pp2p/6Pn/2rNP2P/2N1BP2/PP1Q4/K2R3R b - - 2 23
1r4k1/1q1bbp2/p2pp1pp/6Pn/2rNP2P/2N1BP2/PP1Q4/K2R3R w - - 0 24
1r4k1/1q1bbp2/p2pp1pp/6Pn/2r1P2P/2N1BP2/PP1QN3/K2R3R b - - 1 24
1r4k1/1q1bbp2/3pp1pp/p5Pn/2r1P2P/2N1BP2/PP1QN3/K2R3R w - - 0 25
1r4k1/1q1bbp2/3pp1pP/p6n/2r1P2P/2N1BP2/PP1QN3/K2R3R b - - 0 25
1r4k1/1q1bbp2/3pp1pP/7n/p1r1P2P/2N1BP2/PP1QN3/K2R3R w - - 0 26
1r4k1/1q1bbp2/3pp1pP/6Bn/p1r1P2P/2N2P2/PP1QN3/K2R3R b - - 1 26
1r4k1/1q1bb3/3ppppP/6Bn/p1r1P2P/2N2P2/PP1QN3/K2R3R w - - 0 27
1r4k1/1q1bb3/3ppppP/7n/p1r1P2P/2N1BP2/PP1QN3/K2R3R b - - 1 27
1r6/1q1bb2k/3ppppP/7n/p1r1P2P/2N1BP2/PP1QN3/K2R3R w - - 2 28
1r6/1q1bb2k/3ppppP/7n/p1r1P2P/2N1BP2/PP1QN3/KR5R b - - 3 28
1r3b2/1q1b3k/3ppppP/7n/p1r1P2P/2N1BP2/PP1QN3/KR5R w - - 4 29
1r3b2/1q1b3k/3ppppP/7n/p1r1P2P/2NQBP2/PP2N3/KR5R b - - 5 29
1r3b2/1q1b3k/3ppppP/7n/pr2P2P/2NQBP2/PP2N3/KR5R w - - 6 30
1r3b2/1q1b3k/3ppppP/7n/pr2P2P/2NQ1P2/PP2N3/KRB4R b - - 7 30
1r2bb2/1q5k/3ppppP/7n/pr2P2P/2NQ1P2/PP2N3/KRB4R w - - 8 31
1r2bb2/1q5k/3ppppP/7n/pr2P2P/2NQ1P2/PP2N3/KRB3R1 b - - 9 31
1r3b2/1q3b1k/3ppppP/7n/pr2P2P/2NQ1P2/PP2N3/KRB3R1 w - - 10 32
1r3b2/1q3b1k/3ppppP/7n/pr2P2P/2NQ1PN1/PP6/KRB3R1 b - - 11 32
1r3b2/1q3b1k/3ppppP/8/pr2P2P/2NQ1Pn1/PP6/KRB3R1 w - - 0 33
1r3b2/1q3b1k/3ppppP/8/pr2P2P/2NQ1PR1/PP6/KRB5 b - - 0 33
1rq2b2/5b1k/3ppppP/8/pr2P2P/2NQ1PR1/PP6/KRB5 w - - 1 34
1rq2b2/5b1k/3ppppP/7P/pr2P3/2NQ1PR1/PP6/KRB5 b - - 0 34
1rq2b2/5b1k/3ppp1P/7p/pr2P3/2NQ1PR1/PP6/KRB5 w - - 0 35
1rq2b2/5b1k/3ppp1P/4P2p/pr6/2NQ1PR1/PP6/KRB5 b - - 0 35
1rq2b2/5b1k/3pp2P/4Pp1p/pr6/2NQ1PR1/PP6/KRB5 w - - 0 36
1rq2b2/5b1k/3pp2P/4Pp1p/pr6/P1NQ1PR1/1P6/KRB5 b - - 0 36
1rq2b2/5b1k/3pp2P/4Pp2/pr5p/P1NQ1PR1/1P6/KRB5 w - - 0 37
1rq2b2/5bRk/3pp2P/4Pp2/pr5p/P1NQ1P2/1P6/KRB5 b - - 1 37
1rq5/5bbk/3pp2P/4Pp2/pr5p/P1NQ1P2/1P6/KRB5 w - - 0 38
1rq5/5bPk/3pp3/4Pp2/pr5p/P1NQ1P2/1P6/KRB5 b - - 0 38
1rq5/5bPk/3pp3/4Pp2/p1r4p/P1NQ1P2/1P6/KRB5 w - - 1 39
1rq5/5bPk/3Pp3/5p2/p1r4p/P1NQ1P2/1P6/KRB5 b - - 0 39
1r6/5bPk/3Pp3/2q2p2/p1r4p/P1NQ1P2/1P6/KRB5 w - - 1 40
1r4R1/5b1k/3Pp3/2q2p2/p1r4p/P1NQ1P2/1P6/KRB5 b - - 0 40
6r1/5b1k/3Pp3/2q2p2/p1r4p/P1NQ1P2/1P6/KRB5 w - - 0 41
6r1/5b1k/3Pp3/2q2p2/p1r4p/P1NQBP2/1P6/KR6 b - - 1 41
6r1/5b1k/3Pp3/2q2p2/p6p/P1rQBP2/1P6/KR6 w - - 0 42
6r1/5b1k/3Pp3/2q2p2/p6p/P1Q1BP2/1P6/KR6 b - - 0 42
6r1/5b1k/3Pp3/5p2/p6p/P1q1BP2/1P6/KR6 w - - 0 43
6r1/5b1k/3Pp3/5p2/p6p/P1P1BP2/8/KR6 b - - 0 43
6r1/5b1k/3P4/4pp2/p6p/P1P1BP2/8/KR6 w - - 0 44
6r1/5b1k/3P4/4pp2/p6p/P1P1BP2/8/K6R b - - 1 44
3r4/5b1k/3P4/4pp2/p6p/P1P1BP2/8/K6R w - - 2 45
3r4/5b1k/3P4/4pp2/p6R/P1P1BP2/8/K7 b - - 0 45
3r4/5bk1/3P4/4pp2/p6R/P1P1BP2/8/K7 w - - 1 46
3r4/5bk1/3P4/4pp2/p4P1R/P1P1B3/8/K7 b - - 0 46
8/5bk1/3r4/4pp2/p4P1R/P1P1B3/8/K7 w - - 0 47
8/5bk1/3r4/4Pp2/p6R/P1P1B3/8/K7 b - - 0 47
8/5bk1/8/4Pp2/p6R/P1PrB3/8/K7 w - - 1 48
8/5bk1/7B/4Pp2/p6R/P1Pr4/8/K7 b - - 2 48
8/5b2/6kB/4Pp2/p6R/P1Pr4/8/K7 w - - 3 49
8/5b2/6kB/4Pp2/p6R/P1Pr4/1K6/8 b - - 4 49
8/8/6kB/4Pp2/p6R/PbPr4/1K6/8 w - - 5 50
8/8/6kB/4Pp2/p1P4R/Pb1r4/1K6/8 b - - 0 50
8/8/6kB/4Pp2/p1b4R/P2r4/1K6/8 w - - 0 51
8/8/6kB/4Pp2/p1R5/P2r4/1K6/8 b - - 0 51
8/8/7k/4Pp2/p1R5/P2r4/1K6/8 w - - 0 52
8/8/7k/4Pp2/R7/P2r4/1K6/8 b - - 0 52
8/8/6k1/4Pp2/R7/P2r4/1K6/8 w - - 1 53
8/8/6k1/4Pp2/R7/P2r4/2K5/8 b - - 2 53
8/8/6k1/4Pp2/R7/P3r3/2K5/8 w - - 3 54
8/8/6k1/4Pp2/1R6/P3r3/2K5/8 b - - 4 54
8/8/6k1/4P3/1R3p2/P3r3/2K5/8 w - - 0 55
8/8/6k1/4P3/5R2/P3r3/2K5/8 b - - 0 55
r1bq1rk1/pp3pbp/3p1np1/2pPn3/4P3/2N1BPN1/PP2B1PP/R2QK2R b KQ - 0 11
r1bq1rk1/1p3pbp/p2p1np1/2pPn3/4P3/2N1BPN1/PP2B1PP/R2QK2R w KQ - 0 12
r1bq1rk1/1p3pbp/p2p1np1/2pPn3/P3P3/2N1BPN1/1P2B1PP/R2QK2R b KQ - 0 12
r2q1rk1/1p1b1pbp/p2p1np1/2pPn3/P3P3/2N1BPN1/1P2B1PP/R2QK2R w KQ - 1 13
r2q1rk1/1p1b1pbp/p2p1np1/2pPn3/P3P3/2N1BPNP/1P2B1P1/R2QK2R b KQ - 0 13
r2q1rk1/3b1pbp/p2p1np1/1ppPn3/P3P3/2N1BPNP/1P2B1P1/R2QK2R w KQ - 0 14
r2q1rk1/3b1pbp/p2p1np1/1ppPn3/P3P3/2N1BPNP/1P2B1P1/R2Q1RK1 b - - 1 14
r2q1rk1/3b1pbp/p2p1np1/2pPn3/Pp2P3/2N1BPNP/1P2B1P1/R2Q1RK1 w - - 0 15
r2q1rk1/3b1pbp/p2p1np1/2pPn3/Pp2P3/4BPNP/1P2B1P1/RN1Q1RK1 b - - 1 15
r1bq1rk1/5pbp/p2p1np1/2pPn3/Pp2P3/4BPNP/1P2B1P1/RN1Q1RK1 w - - 2 16
r1bq1rk1/5pbp/p2p1np1/P1pPn3/1p2P3/4BPNP/1P2B1P1/RN1Q1RK1 b - - 0 16
r1b2rk1/4qpbp/p2p1np1/P1pPn3/1p2P3/4BPNP/1P2B1P1/RN1Q1RK1 w - - 1 17
r1b2rk1/4qpbp/p2p1np1/P1pPn3/1p2P3/4BPNP/1P1NB1P1/R2Q1RK1 b - - 2 17
r4rk1/3bqpbp/p2p1np1/P1pPn3/1p2P3/4BPNP/1P1NB1P1/R2Q1RK1 w - - 3 18
r4rk1/3bqpbp/p2p1np1/P1pPn3/1p2PP2/4B1NP/1P1NB1P1/R2Q1RK1 b - - 0 18
r4rk1/3bqpbp/p2p2p1/P1pnn3/1p2PP2/4B1NP/1P1NB1P1/R2Q1RK1 w - - 0 19
r4rk1/3bqpbp/p2p2p1/P1pPn3/1p3P2/4B1NP/1P1NB1P1/R2Q1RK1 b - - 0 19
r4rk1/3bqpbp/p2p2p1/P1pP4/1p3P2/3nB1NP/1P1NB1P1/R2Q1RK1 w - - 1 20
r4rk1/3bqpbp/p2p2p1/P1pP4/1p3P2/3nBRNP/1P1NB1P1/R2Q2K1 b - - 2 20
r4rk1/3bqpbp/p2p2p1/P1pP4/1p3P2/4BRNP/1n1NB1P1/R2Q2K1 w - - 0 21
r4rk1/3bqpbp/p2p2p1/P1pP4/1p3P2/4BRNP/1nQNB1P1/R5K1 b - - 1 21
r4rk1/3bq1bp/p2p2p1/P1pP1p2/1p3P2/4BRNP/1nQNB1P1/R5K1 w - - 0 22
r4rk1/3bq1bp/p2p2p1/P1pP1p2/1p3P2/4BRNP/RnQNB1P1/6K1 b - - 1 22
r4rk1/3b2bp/p2p1qp1/P1pP1p2/1p3P2/4BRNP/RnQNB1P1/6K1 w - - 2 23
r4rk1/3b2bp/p2p1qp1/P1pP1p2/1p3P2/5RNP/RnQNBBP1/6K1 b - - 3 23
r3r1k1/3b2bp/p2p1qp1/P1pP1p2/1p3P2/5RNP/RnQNBBP1/6K1 w - - 4 24
r3r1k1/3b2bp/p2p1qp1/P1pP1p2/1pN2P2/5RNP/RnQ1BBP1/6K1 b - - 5 24
r3r1k1/3b2bp/p2p1qp1/P1pP1p2/1pn2P2/5RNP/R1Q1BBP1/6K1 w - - 0 25
r3r1k1/3b2bp/p2p1qp1/P1pP1p2/1pB2P2/5RNP/R1Q2BP1/6K1 b - - 0 25
r3r1k1/6bp/p2p1qp1/PbpP1p2/1pB2P2/5RNP/R1Q2BP1/6K1 w - - 1 26
r3r1k1/6bp/p2p1qp1/PbpP1p2/1pB2P2/5R1P/R1Q2BP1/5NK1 b - - 2 26
r3r1k1/5qbp/p2p2p1/PbpP1p2/1pB2P2/5R1P/R1Q2BP1/5NK1 w - - 3 27
r3r1k1/5qbp/p2p2p1/PbpP1p2/1pB2P2/5R1P/R1QN1BP1/6K1 b - - 4 27
r3r1k1/1q4bp/p2p2p1/PbpP1p2/1pB2P2/5R1P/R1QN1BP1/6K1 w - - 5 28
r3r1k1/1q4bp/p2p2p1/PbpP1p2/1pB2P2/5R1P/R1QN1BPK/8 b - - 6 28
r3r1k1/1q4b1/p2p2pp/PbpP1p2/1pB2P2/5R1P/R1QN1BPK/8 w - - 0 29
r3r1k1/1q4b1/p2p2pp/PbpP1p2/1p3P2/1B3R1P/R1QN1BPK/8 b - - 1 29
r3r1k1/2q3b1/p2p2pp/PbpP1p2/1p3P2/1B3R1P/R1QN1BPK/8 w - - 2 30
r3r1k1/2q3b1/p2p2pp/PbpP1p2/1p3PP1/1B3R1P/R1QN1B1K/8 b - - 0 30
r5k1/2q3b1/p2p2pp/PbpP1p2/1p3PP1/1B3R1P/R1QNrB1K/8 w - - 1 31
r5k1/2q3b1/p2p2pp/PbpP1P2/1p3P2/1B3R1P/R1QNrB1K/8 b - - 0 31
r5k1/2q3b1/p2p2pp/Pb1P1P2/1pp2P2/1B3R1P/R1QNrB1K/8 w - - 0 32
r5k1/2q3b1/p2p1Ppp/Pb1P4/1pp2P2/1B3R1P/R1QNrB1K/8 b - - 0 32
2r3k1/2q3b1/p2p1Ppp/Pb1P4/1pp2P2/1B3R1P/R1QNrB1K/8 w - - 1 33
2r3k1/2q3P1/p2p2pp/Pb1P4/1pp2P2/1B3R1P/R1QNrB1K/8 b - - 0 33
2r3k1/2q3P1/p2p2pp/Pb1P4/1p3P2/1p3R1P/R1QNrB1K/8 w - - 0 34
2r3k1/2q3P1/p2p2pp/Pb1P4/1p3P2/1Q3R1P/R2NrB1K/8 b - - 0 34
2r3k1/5qP1/p2p2pp/Pb1P4/1p3P2/1Q3R1P/R2NrB1K/8 w - - 1 35
2r3k1/5qP1/p2p2pp/Pb1P4/1p3P2/1Q3RKP/R2NrB2/8 b - - 2 35
2r3k1/5qP1/p2p2p1/Pb1P3p/1p3P2/1Q3RKP/R2NrB2/8 w - - 0 36
2r3k1/5qP1/p2p2p1/Pb1P3p/1Q3P2/5RKP/R2NrB2/8 b - - 0 36
2r3k1/5qP1/p2p2p1/Pb1P4/1Q3P1p/5RKP/R2NrB2/8 w - - 0 37
2r3k1/5qP1/p2p2p1/Pb1P4/1Q3P1p/5R1P/R2NrBK1/8 b - - 1 37
2r3k1/6P1/p2p2p1/Pb1q4/1Q3P1p/5R1P/R2NrBK1/8 w - - 0 38
2r3k1/6P1/p2p2p1/Pb1q4/5P1p/1Q3R1P/R2NrBK1/8 b - - 1 38
6k1/6P1/p2p2p1/Pbrq4/5P1p/1Q3R1P/R2NrBK1/8 w - - 2 39
6k1/6P1/p2p2p1/Pbrq4/5P1p/1Q3R1P/1R1NrBK1/8 b - - 3 39
8/6k1/p2p2p1/Pbrq4/5P1p/1Q3R1P/1R1NrBK1/8 w - - 0 40
8/6k1/p2p2p1/Pbrq4/5P1p/1Q3R1P/1R2rBK1/1N6 b - - 1 40
8/6k1/p2p2p1/Pbr5/5P1p/1q3R1P/1R2rBK1/1N6 w - - 0 41
8/6k1/p2p2p1/Pbr5/5P1p/1R5P/1R2rBK1/1N6 b - - 0 41
8/6k1/p2p2p1/Pbr5/5P1p/1R5P/1r3BK1/1N6 w - - 0 42
8/6k1/p2p2p1/Pbr5/5P1p/7P/1R3BK1/1N6 b - - 0 42
8/6k1/p1bp2p1/P1r5/5P1p/7P/1R3BK1/1N6 w - - 1 43
8/6k1/p1bp2p1/P1r5/5P1p/7P/1R3B2/1N3K2 b - - 2 43
8/6k1/p1bp2p1/P7/2r2P1p/7P/1R3B2/1N3K2 w - - 3 44
8/6k1/p1bp2p1/P7/2r2P1B/7P/1R6/1N3K2 b - - 0 44
8/6k1/p1bp2p1/P7/5r1B/7P/1R6/1N3K2 w - - 0 45
8/6k1/p1bp2p1/P7/5r2/7P/1R3B2/1N3K2 b - - 1 45
8/6k1/p1bp2p1/P4r2/8/7P/1R3B2/1N3K2 w - - 2 46
8/6k1/pRbp2p1/P4r2/8/7P/5B2/1N3K2 b - - 3 46
8/6k1/pR1p2p1/P4r2/b7/7P/5B2/1N3K2 w - - 4 47
8/6k1/pR1p2p1/P4r2/b7/2N4P/5B2/5K2 b - - 5 47
8/6k1/pR1p2p1/P4r2/8/2N4P/2b2B2/5K2 w - - 6 48
8/6k1/p2R2p1/P4r2/8/2N4P/2b2B2/5K2 b - - 0 48
8/6k1/p2R4/P4rp1/8/2N4P/2b2B2/5K2 w - - 0 49
8/3R2k1/p7/P4rp1/8/2N4P/2b2B2/5K2 b - - 1 49
8/3R4/p6k/P4rp1/8/2N4P/2b2B2/5K2 w - - 2 50
8/8/p6k/P4rp1/8/2N4P/2bR1B2/5K2 b - - 3 50
8/8/p6k/P4rp1/8/1bN4P/3R1B2/5K2 w - - 4 51
8/8/p2R3k/P4rp1/8/1bN4P/5B2/5K2 b - - 5 51
8/6k1/p2R4/P4rp1/8/1bN4P/5B2/5K2 w - - 6 52
8/6k1/p2R4/P4rp1/4N3/1b5P/5B2/5K2 b - - 7 52
8/6k1/p2R4/r5p1/4N3/1b5P/5B2/5K2 w - - 0 53
8/6k1/p2R4/r1B3p1/4N3/1b5P/8/5K2 b - - 1 53
8/5k2/p2R4/r1B3p1/4N3/1b5P/8/5K2 w - - 2 54
8/5k2/p2R4/r1B3N1/8/1b5P/8/5K2 b - - 0 54
4k3/8/p2R4/r1B3N1/8/1b5P/8/5K2 w - - 1 55
4k3/8/p2R4/r5N1/8/1b2B2P/8/5K2 b - - 2 55
8/4k3/p2R4/r5N1/8/1b2B2P/8/5K2 w - - 3 56
8/4k3/p6R/r5N1/8/1b2B2P/8/5K2 b - - 4 56
8/4k3/p6R/5rN1/8/1b2B2P/8/5K2 w - - 5 57
8/4k3/p6R/5rN1/8/1b2B2P/6K1/8 b - - 6 57
8/4k3/7R/p4rN1/8/1b2B2P/6K1/8 w - - 0 58
8/4k3/7R/p4rN1/7P/1b2B3/6K1/8 b - - 0 58
8/4k3/7R/5rN1/p6P/1b2B3/6K1/8 w - - 0 59
8/4k3/7R/5rN1/p6P/1b2B1K1/8/8 b - - 1 59
8/4k3/7R/5rN1/p6P/4B1K1/2b5/8 w - - 2 60
8/4k3/R7/5rN1/p6P/4B1K1/2b5/8 b - - 3 60
8/4k3/R7/5rN1/p6P/4B1K1/8/3b4 w - - 4 61
8/R3k3/8/5rN1/p6P/4B1K1/8/3b4 b - - 5 61
8/R7/3k4/5rN1/p6P/4B1K1/8/3b4 w - - 6 62
8/R7/3k4/5r2/p3N2P/4B1K1/8/3b4 b - - 7 62
8/R7/2k5/5r2/p3N2P/4B1K1/8/3b4 w - - 8 63
8/8/R1k5/5r2/p3N2P/4B1K1/8/3b4 b - - 9 63
8/1k6/R7/5r2/p3N2P/4B1K1/8/3b4 w - - 10 64
8/1k6/5R2/5r2/p3N2P/4B1K1/8/3b4 b - - 11 64
8/1k6/5R2/7r/p3N2P/4B1K1/8/3b4 w - - 12 65
8/1k6/5R2/2N4r/p6P/4B1K1/8/3b4 b - - 13 65
r1bq1rk1/pp3pbp/3p1np1/2pPn3/4P3/2N1BPN1/PP2B1PP/R2QK2R b KQ - 0 11
r1bq1rk1/1p3pbp/p2p1np1/2pPn3/4P3/2N1BPN1/PP2B1PP/R2QK2R w KQ - 0 12
r1bq1rk1/1p3pbp/p2p1np1/2pPn3/P3P3/2N1BPN1/1P2B1PP/R2QK2R b KQ - 0 12
r2q1rk1/1p1b1pbp/p2p1np1/2pPn3/P3P3/2N1BPN1/1P2B1PP/R2QK2R w KQ - 1 13
r2q1rk1/1p1b1pbp/p2p1np1/2pPn3/P3P3/2N1BPN1/1P2B1PP/R2Q1RK1 b - - 2 13
r2q1rk1/3b1pbp/p2p1np1/1ppPn3/P3P3/2N1BPN1/1P2B1PP/R2Q1RK1 w - - 0 14
r2q1rk1/3b1pbp/p2p1np1/1ppPn3/P3P3/2N1BPNP/1P2B1P1/R2Q1RK1 b - - 0 14
r2qnrk1/3b1pbp/p2p2p1/1ppPn3/P3P3/2N1BPNP/1P2B1P1/R2Q1RK1 w - - 1 15
r2qnrk1/3b1pbp/p2p2p1/1PpPn3/4P3/2N1BPNP/1P2B1P1/R2Q1RK1 b - - 0 15
r2qnrk1/5pbp/p2p2p1/1bpPn3/4P3/2N1BPNP/1P2B1P1/R2Q1RK1 w - - 0 16
r2qnrk1/5pbp/p2p2p1/1NpPn3/4P3/4BPNP/1P2B1P1/R2Q1RK1 b - - 0 16
r2qnrk1/5pbp/3p2p1/1ppPn3/4P3/4BPNP/1P2B1P1/R2Q1RK1 w - - 0 17
r2qnrk1/5pbp/3p2p1/1BpPn3/4P3/4BPNP/1P4P1/R2Q1RK1 b - - 0 17
1r1qnrk1/5pbp/3p2p1/1BpPn3/4P3/4BPNP/1P4P1/R2Q1RK1 w - - 1 18
1r1qnrk1/5pbp/3p2p1/2pPn3/4P3/4BPNP/1P2B1P1/R2Q1RK1 b - - 2 18
3qnrk1/5pbp/3p2p1/2pPn3/4P3/4BPNP/1r2B1P1/R2Q1RK1 w - - 0 19
3qnrk1/5pbp/3p2p1/2pPn3/4P3/4BPNP/1r2B1P1/1R1Q1RK1 b - - 1 19
3qnrk1/5pbp/3p2p1/2pPn3/4P3/4BPNP/4B1P1/1r1Q1RK1 w - - 0 20
3qnrk1/5pbp/3p2p1/2pPn3/4P3/4BPNP/4B1P1/1Q3RK1 b - - 0 20
3qnrk1/3n1pbp/3p2p1/2pP4/4P3/4BPNP/4B1P1/1Q3RK1 w - - 1 21
3qnrk1/3n1pbp/3p2p1/2pP4/4P3/3QBPNP/4B1P1/5RK1 b - - 2 21
4nrk1/3n1pbp/3p2p1/2pP4/4P2q/3QBPNP/4B1P1/5RK1 w - - 3 22
4nrk1/3n1pbp/3p2p1/2pP4/4P2q/3Q1PNP/4BBP1/5RK1 b - - 4 22
4nrk1/3n1pbp/3p2p1/2pP4/4Pq2/3Q1PNP/4BBP1/5RK1 w - - 5 23
4nrk1/3n1pbp/3p2p1/2pP4/4Pq2/3Q1PNP/4BBP1/1R4K1 b - - 6 23
4nrk1/3n1p1p/3p2p1/2pP4/3bPq2/3Q1PNP/4BBP1/1R4K1 w - - 7 24
4nrk1/3n1p1p/3p2p1/2pP4/3BPq2/3Q1PNP/4B1P1/1R4K1 b - - 0 24
4nrk1/3n1p1p/3p2p1/3P4/3pPq2/3Q1PNP/4B1P1/1R4K1 w - - 0 25
4nrk1/3n1p1p/3p2p1/3P4/3pPq2/3Q1P1P/4B1P1/1R3NK1 b - - 1 25
4nrk1/3n3p/3p2p1/3P1p2/3pPq2/3Q1P1P/4B1P1/1R3NK1 w - - 0 26
4nrk1/3n3p/3p2p1/3P1P2/3p1q2/3Q1P1P/4B1P1/1R3NK1 b - - 0 26
4nrk1/7p/3p2p1/3PnP2/3p1q2/3Q1P1P/4B1P1/1R3NK1 w - - 1 27
4nrk1/7p/3p2p1/3PnP2/3p1q2/5P1P/3QB1P1/1R3NK1 b - - 2 27
4n1k1/7p/3p2p1/3Pnr2/3p1q2/5P1P/3QB1P1/1R3NK1 w - - 0 28
1R2n1k1/7p/3p2p1/3Pnr2/3p1q2/5P1P/3QB1P1/5NK1 b - - 1 28
1R2n1k1/7p/3p2p1/3Pnr2/3p4/5P1P/3qB1P1/5NK1 w - - 0 29
1R2n1k1/7p/3p2p1/3Pnr2/3p4/5P1P/3NB1P1/6K1 b - - 0 29
1R2nrk1/7p/3p2p1/3Pn3/3p4/5P1P/3NB1P1/6K1 w - - 1 30
1R2nrk1/7p/3p2p1/3Pn3/3pN3/5P1P/4B1P1/6K1 b - - 2 30
1R3rk1/2n4p/3p2p1/3Pn3/3pN3/5P1P/4B1P1/6K1 w - - 3 31
5rk1/2n4p/1R1p2p1/3Pn3/3pN3/5P1P/4B1P1/6K1 b - - 4 31
5rk1/7p/1R1p2p1/3nn3/3pN3/5P1P/4B1P1/6K1 w - - 0 32
5rk1/7p/3R2p1/3nn3/3pN3/5P1P/4B1P1/6K1 b - - 0 32
5rk1/7p/3R2p1/4n3/3pN3/2n2P1P/4B1P1/6K1 w - - 1 33
5rk1/7p/3R2p1/4n3/3p4/2n2PNP/4B1P1/6K1 b - - 2 33
6k1/7p/3R2p1/4n3/3p1r2/2n2PNP/4B1P1/6K1 w - - 3 34
6k1/7p/4R1p1/4n3/3p1r2/2n2PNP/4B1P1/6K1 b - - 4 34
